,latitude,longitude,color
716,40.717463,-74.01384,#aa000088
717,40.742815,-74.00766,#00aa0088
718,40.715103,-73.966598,#aa000088
719,40.694057,-73.965957,#00aa0088
720,40.750985,-74.005627,#aa000088
721,40.725525,-74.005801,#00aa0088
722,40.726901,-74.003035,#aa000088
723,40.768272,-73.98664,#00aa0088
724,40.749577,-74.00295,#aa000088
725,40.7498,-73.995026,#00aa0088
726,40.774835,-73.985291,#aa000088
727,40.79925,-73.966662,#00aa0088
728,40.768247,-73.983724,#aa000088
729,40.773436,-73.980946,#00aa0088
730,40.764997,-73.977019,#aa000088
731,40.755817,-73.991093,#00aa0088
732,40.746692,-73.986086,#aa000088
733,40.746247,-73.977724,#00aa0088
734,40.779974,-73.947051,#aa000088
735,40.779027,-73.960426,#00aa0088
736,40.746719,-73.983982,#aa000088
737,40.771226,-73.956595,#00aa0088
738,40.757917,-73.960671,#aa000088
739,40.753534,-73.971464,#00aa0088
740,40.758033,-73.970964,#aa000088
741,40.778078,-73.948587,#00aa0088
742,40.774599,-73.960715,#aa000088
743,40.782814,-73.952956,#00aa0088
744,40.727326,-74.000603,#aa000088
745,40.722947,-74.00473,#00aa0088
746,40.756883,-73.989657,#aa000088
747,40.73146,-73.988577,#00aa0088
748,40.718905,-73.990404,#aa000088
749,40.764165,-73.979635,#00aa0088
750,40.773133,-73.885358,#aa000088
751,40.769919,-73.955002,#00aa0088
752,40.75248,-73.987479,#aa000088
753,40.755444,-73.971393,#00aa0088
754,40.762333,-73.963148,#aa000088
755,40.761541,-73.985956,#00aa0088
756,40.759368,-73.984334,#aa000088
757,40.740235,-74.005507,#00aa0088
758,40.709247,-74.014884,#aa000088
759,40.741588,-74.008663,#00aa0088
760,40.741977,-73.990356,#aa000088
761,40.753601,-73.986698,#00aa0088
762,40.78354,-73.974244,#aa000088
763,40.751359,-73.990439,#00aa0088
764,40.757202,-73.989775,#aa000088
765,40.76419,-73.99657,#00aa0088
766,40.77158,-73.953263,#aa000088
767,40.776173,-73.95764,#00aa0088
768,40.780634,-73.944352,#aa000088
769,40.714105,-74.014611,#00aa0088
770,40.744482,-73.980986,#aa000088
771,40.75584,-73.964679,#00aa0088
772,40.761546,-73.979676,#aa000088
773,40.765883,-73.988504,#00aa0088
774,40.740927,-73.987875,#aa000088
775,40.724038,-74.000722,#00aa0088
776,40.72594,-73.98365,#aa000088
777,40.714593,-73.982387,#00aa0088
778,40.729637,-73.993245,#aa000088
779,40.76263,-73.982407,#00aa0088
780,40.791746,-73.96499,#aa000088
781,40.784491,-73.947665,#00aa0088
782,40.716945,-74.01424,#aa000088
783,40.777322,-73.978749,#00aa0088
784,40.710852,-74.015999,#aa000088
785,40.729338,-73.98402,#00aa0088
786,40.760538,-73.975896,#aa000088
787,40.745178,-74.00206,#00aa0088
788,40.716128,-74.007047,#aa000088
789,40.722072,-73.993239,#00aa0088
790,40.75031,-73.978988,#aa000088
791,40.738705,-73.999904,#00aa0088
792,40.76373,-73.978476,#aa000088
793,40.765772,-73.965267,#00aa0088
794,40.779171,-73.981499,#aa000088
795,40.792009,-73.969398,#00aa0088
796,40.774867,-73.964478,#aa000088
797,40.735786,-73.997957,#00aa0088
798,40.725731,-74.005656,#aa000088
799,40.731433,-74.003096,#00aa0088
800,40.743541,-73.992308,#aa000088
801,40.761921,-73.966508,#00aa0088
802,40.761738,-73.968511,#aa000088
803,40.735825,-73.981778,#00aa0088
804,40.725154,-73.984261,#aa000088
805,40.712666,-73.977871,#00aa0088
806,40.733928,-73.98064,#aa000088
807,40.753867,-73.984971,#00aa0088
808,40.719394,-73.99425,#aa000088
809,40.726573,-73.986539,#00aa0088
810,40.742573,-73.992083,#aa000088
811,40.755715,-73.974704,#00aa0088
812,40.785858,-73.957182,#aa000088
813,40.772769,-73.945795,#00aa0088
814,40.732203,-73.98784,#aa000088
815,40.781825,-73.949207,#00aa0088
816,40.743477,-73.996155,#aa000088
817,40.717588,-74.001336,#00aa0088
818,40.746285,-73.983976,#aa000088
819,40.75136,-73.970107,#00aa0088
820,40.703133,-74.010944,#aa000088
821,40.728577,-73.953602,#00aa0088
822,40.741981,-73.974627,#aa000088
823,40.7299,-73.983552,#00aa0088
824,40.754621,-73.979801,#aa000088
825,40.765558,-73.988057,#00aa0088
826,40.769536,-73.957839,#aa000088
827,40.810562,-73.956121,#00aa0088
828,40.749861,-73.987825,#aa000088
829,40.778475,-73.909184,#00aa0088
830,40.734242,-73.994252,#aa000088
831,40.768328,-73.961598,#00aa0088
832,40.749883,-73.981389,#aa000088
833,40.75266,-73.986793,#00aa0088
834,40.779419,-73.977292,#aa000088
835,40.790233,-73.969498,#00aa0088
836,40.734,-73.994902,#aa000088
837,40.747332,-74.000854,#00aa0088
838,40.751126,-73.994023,#aa000088
839,40.786962,-73.975728,#00aa0088
840,40.758384,-73.966186,#aa000088
841,40.756224,-73.976506,#00aa0088
842,40.768588,-73.955364,#aa000088
843,40.731961,-74.003749,#00aa0088
844,40.742036,-73.982325,#aa000088
845,40.746125,-73.972582,#00aa0088
846,40.759075,-73.980828,#aa000088
847,40.768412,-73.982392,#00aa0088
848,40.744523,-73.991183,#aa000088
849,40.777,-73.982019,#00aa0088
850,40.76459,-73.958772,#aa000088
851,40.751055,-73.989668,#00aa0088
852,40.727178,-73.991687,#aa000088
853,40.774474,-73.987372,#00aa0088
854,40.726462,-73.986053,#aa000088
855,40.735541,-73.982931,#00aa0088
856,40.76057,-73.961061,#aa000088
857,40.770265,-73.909136,#00aa0088
858,40.74989,-73.991292,#aa000088
859,40.741425,-73.987717,#00aa0088
860,40.766577,-73.956776,#aa000088
861,40.761854,-73.969025,#00aa0088
862,40.777047,-73.946388,#aa000088
863,40.76691,-73.953608,#00aa0088
864,40.721662,-73.983674,#aa000088
865,40.728275,-73.97884,#00aa0088
866,40.74904,-73.988331,#aa000088
867,40.745778,-73.977992,#00aa0088
868,40.770281,-73.981929,#aa000088
869,40.808765,-73.964622,#00aa0088
870,40.744374,-73.999297,#aa000088
871,40.779963,-73.961562,#00aa0088
872,40.702911,-74.011358,#aa000088
873,40.711071,-74.017202,#00aa0088
874,40.760702,-73.969705,#aa000088
875,40.785452,-73.949127,#00aa0088
876,40.723373,-74.008021,#aa000088
877,40.723567,-74.009529,#00aa0088
878,40.782426,-73.948623,#aa000088
879,40.768415,-73.958696,#00aa0088
880,40.765217,-73.954573,#aa000088
881,40.78691,-73.955342,#00aa0088
882,40.813784,-73.959905,#aa000088
883,40.796265,-73.96877,#00aa0088
884,40.754685,-73.968562,#aa000088
885,40.772597,-73.96483,#00aa0088
886,40.770223,-73.980412,#aa000088
887,40.752395,-73.989248,#00aa0088
888,40.772738,-73.885266,#aa000088
889,40.727119,-73.99997,#00aa0088
890,40.722157,-73.986529,#aa000088
891,40.728055,-73.979086,#00aa0088
892,40.759245,-73.995738,#aa000088
893,40.746779,-73.993759,#00aa0088
894,40.766036,-73.996865,#aa000088
895,40.762248,-74.000654,#00aa0088
896,40.741825,-74.004338,#aa000088
897,40.760257,-73.988497,#00aa0088
898,40.715494,-74.015496,#aa000088
899,40.748058,-73.989102,#00aa0088
900,40.734855,-74.003054,#aa000088
901,40.714784,-74.013919,#00aa0088
902,40.757686,-74.000818,#aa000088
903,40.762623,-73.978786,#00aa0088
904,40.774172,-73.873021,#aa000088
905,40.683918,-74.001304,#00aa0088
906,40.767486,-73.956226,#aa000088
907,40.757652,-73.973395,#00aa0088
908,40.767959,-73.961949,#aa000088
909,40.760142,-73.964829,#00aa0088
910,40.737431,-73.996647,#aa000088
911,40.762511,-73.988508,#00aa0088
912,40.743344,-73.979879,#aa000088
913,40.734564,-74.001505,#00aa0088
914,40.737653,-73.980985,#aa000088
915,40.71968,-73.994482,#00aa0088
916,40.740499,-74.008534,#aa000088
917,40.688228,-74.001206,#00aa0088
918,40.789858,-73.975575,#aa000088
919,40.781479,-73.98136,#00aa0088
920,40.744469,-73.981211,#aa000088
921,40.729792,-74.010161,#00aa0088
922,40.762586,-73.967132,#aa000088
923,40.778385,-73.981747,#00aa0088
924,40.738441,-73.99584,#aa000088
925,40.729555,-73.986998,#00aa0088
926,40.787454,-73.97446,#aa000088
927,40.77077,-73.962749,#00aa0088
928,40.762084,-73.9603,#aa000088
929,40.762087,-73.978907,#00aa0088
930,40.714959,-73.991937,#aa000088
931,40.740786,-74.006981,#00aa0088
932,40.77731,-73.951834,#aa000088
933,40.770559,-73.957107,#00aa0088
934,40.718631,-73.988029,#aa000088
935,40.746582,-73.97596,#00aa0088
936,40.737633,-74.003897,#aa000088
937,40.79273,-73.964825,#00aa0088
938,40.750128,-73.992028,#aa000088
939,40.722086,-73.989137,#00aa0088
940,40.740173,-73.97928,#aa000088
941,40.750788,-73.990973,#00aa0088
942,40.731611,-74.001361,#aa000088
943,40.787973,-73.953712,#00aa0088
944,40.782803,-73.951815,#aa000088
945,40.760552,-73.966957,#00aa0088
946,40.766687,-73.979045,#aa000088
947,40.746361,-73.991247,#00aa0088
948,40.760557,-73.983542,#aa000088
949,40.740889,-73.991945,#00aa0088
950,40.762066,-73.984899,#aa000088
951,40.693762,-73.930418,#00aa0088
952,40.728792,-74.000427,#aa000088
953,40.776421,-73.946652,#00aa0088
954,40.720872,-74.010148,#aa000088
955,40.691358,-73.993255,#00aa0088
956,40.74987,-73.975825,#aa000088
957,40.774858,-73.950946,#00aa0088
958,40.724731,-73.987684,#aa000088
959,40.71806,-74.00713,#00aa0088
960,40.708772,-74.011657,#aa000088
961,40.737128,-73.978929,#00aa0088
962,40.707723,-74.008491,#aa000088
963,40.763932,-73.976653,#00aa0088
964,40.752604,-73.978678,#aa000088
965,40.716546,-73.994813,#00aa0088
966,40.766601,-73.956931,#aa000088
967,40.779768,-73.953504,#00aa0088
968,40.760374,-73.961885,#aa000088
969,40.776639,-73.949755,#00aa0088
970,40.790039,-73.969621,#aa000088
971,40.769146,-73.982593,#00aa0088
972,40.76854,-73.982295,#aa000088
973,40.709974,-74.010365,#00aa0088
974,40.729638,-73.998573,#aa000088
975,40.749215,-73.974061,#00aa0088
976,40.72054,-73.997001,#aa000088
977,40.705339,-74.007517,#00aa0088
978,40.746218,-73.994237,#aa000088
979,40.713377,-73.967353,#00aa0088
980,40.720033,-74.008629,#aa000088
981,40.724757,-73.999632,#00aa0088
982,40.775108,-73.981874,#aa000088
983,40.770367,-73.987295,#00aa0088
984,40.734126,-73.999458,#aa000088
985,40.760976,-73.987329,#00aa0088
986,40.743005,-74.00447,#aa000088
987,40.712349,-74.008812,#00aa0088
988,40.743015,-73.988039,#aa000088
989,40.749216,-73.991735,#00aa0088
990,40.764295,-73.961085,#aa000088
991,40.721638,-73.993241,#00aa0088
992,40.755028,-73.992212,#aa000088
993,40.765447,-73.9808,#00aa0088
994,40.783093,-73.956919,#aa000088
995,40.758606,-73.973129,#00aa0088
996,40.729901,-73.989465,#aa000088
997,40.763199,-73.966152,#00aa0088
998,40.761859,-73.982425,#aa000088
999,40.757365,-73.988551,#00aa0088
1000,40.740369,-74.007036,#aa000088
1001,40.761385,-73.973526,#00aa0088
1002,40.772096,-73.955891,#aa000088
1003,40.710734,-74.01726,#00aa0088
1004,40.748831,-73.987875,#aa000088
1005,40.723062,-73.983955,#00aa0088
1006,40.723341,-73.988408,#aa000088
1007,40.741033,-73.975509,#00aa0088
1008,40.738527,-73.984096,#aa000088
1009,40.702081,-73.989706,#00aa0088
1010,40.754301,-73.995681,#aa000088
1011,40.782768,-73.978744,#00aa0088
1012,40.763522,-73.98917,#aa000088
1013,40.748708,-73.992914,#00aa0088
1014,40.766918,-73.981182,#aa000088
1015,40.762635,-73.978511,#00aa0088
1016,40.773908,-73.960684,#aa000088
1017,40.7076,-74.008061,#00aa0088
1018,40.737169,-73.988466,#aa000088
1019,40.748744,-73.987992,#00aa0088
1020,40.760231,-73.965377,#aa000088
1021,40.732541,-73.976007,#00aa0088
1022,40.75219,-73.97919,#aa000088
1023,40.760571,-73.985567,#00aa0088
1024,40.737475,-73.984139,#aa000088
1025,40.751065,-74.005522,#00aa0088
1026,40.772547,-73.953175,#aa000088
1027,40.76742,-73.95373,#00aa0088
1028,40.741476,-74.006312,#aa000088
1029,40.766234,-73.988013,#00aa0088
1030,40.759115,-73.98083,#aa000088
1031,40.764345,-73.975082,#00aa0088
1032,40.755876,-73.997937,#aa000088
1033,40.715424,-74.014801,#00aa0088
1034,40.752991,-74.003916,#aa000088
1035,40.751713,-73.972366,#00aa0088
1036,40.734566,-73.986121,#aa000088
1037,40.747176,-73.981441,#00aa0088
1038,40.76769,-73.959199,#aa000088
1039,40.758229,-73.968424,#00aa0088
1040,40.75787,-73.971747,#aa000088
1041,40.73645,-73.987515,#00aa0088
1042,40.719604,-73.990117,#aa000088
1043,40.784213,-73.94674,#00aa0088
1044,40.722346,-73.996949,#aa000088
1045,40.759985,-73.974859,#00aa0088
1046,40.738273,-73.987707,#aa000088
1047,40.747096,-73.986945,#00aa0088
1048,40.727142,-73.995081,#aa000088
1049,40.78025,-73.949237,#00aa0088
1050,40.728445,-73.999498,#aa000088
1051,40.734468,-73.982208,#00aa0088
1052,40.770081,-73.980589,#aa000088
1053,40.752537,-74.003906,#00aa0088
1054,40.724787,-74.007757,#aa000088
1055,40.734087,-73.99258,#00aa0088
1056,40.751609,-74.005153,#aa000088
1057,40.739965,-73.991703,#00aa0088
1058,40.759072,-73.984435,#aa000088
1059,40.75666,-73.990278,#00aa0088
1060,40.743793,-73.981713,#aa000088
1061,40.755469,-73.975201,#00aa0088
1062,40.786811,-73.978005,#aa000088
1063,40.770822,-73.986432,#00aa0088
1064,40.679474,-73.995393,#aa000088
1065,40.716328,-73.965976,#00aa0088
1066,40.733651,-73.987753,#aa000088
1067,40.715547,-74.006612,#00aa0088
1068,40.7754,-73.950422,#aa000088
1069,40.756502,-73.975206,#00aa0088
1070,40.749541,-73.991356,#aa000088
1071,40.735569,-73.975535,#00aa0088
1072,40.786532,-73.978156,#aa000088
1073,40.800727,-73.946724,#00aa0088
1074,40.745382,-74.008602,#aa000088
1075,40.727866,-73.9949,#00aa0088
1076,40.760853,-73.986443,#aa000088
1077,40.757164,-73.981045,#00aa0088
1078,40.729721,-73.987078,#aa000088
1079,40.732681,-73.981543,#00aa0088
1080,40.766644,-73.978815,#aa000088
1081,40.747547,-73.944011,#00aa0088
1082,40.754873,-73.991652,#aa000088
1083,40.785475,-73.97864,#00aa0088
1084,40.766238,-73.960263,#aa000088
1085,40.764118,-73.96855,#00aa0088
1086,40.744039,-73.99928,#aa000088
1087,40.720081,-74.010221,#00aa0088
1088,40.749945,-73.991525,#aa000088
1089,40.741665,-73.989999,#00aa0088
1090,40.764841,-73.982151,#aa000088
1091,40.749929,-73.991551,#00aa0088
1092,40.768076,-73.982224,#aa000088
1093,40.759566,-73.985216,#00aa0088
1094,40.764124,-73.964666,#aa000088
1095,40.750171,-73.991309,#00aa0088
1096,40.793079,-73.945688,#aa000088
1097,40.77378,-73.959727,#00aa0088
1098,40.744138,-73.999366,#aa000088
1099,40.739492,-73.976616,#00aa0088
1100,40.766285,-73.963234,#aa000088
1101,40.774482,-73.961856,#00aa0088
1102,40.694088,-73.992422,#aa000088
1103,40.673447,-73.984658,#00aa0088
1104,40.772867,-73.946299,#aa000088
1105,40.773881,-73.960325,#00aa0088
1106,40.764581,-73.984353,#aa000088
1107,40.750236,-73.995155,#00aa0088
1108,40.797806,-73.96957,#aa000088
1109,40.706294,-73.930646,#00aa0088
1110,40.742599,-73.993023,#aa000088
1111,40.74945,-73.994837,#00aa0088
1112,40.76059,-73.987318,#aa000088
1113,40.757023,-73.974404,#00aa0088
1114,40.762773,-73.967704,#aa000088
1115,40.774161,-73.963671,#00aa0088
1116,40.75307,-73.966778,#aa000088
1117,40.815513,-73.920199,#00aa0088
1118,40.719133,-73.999904,#aa000088
1119,40.683461,-73.929149,#00aa0088
1120,40.755715,-73.98741,#aa000088
1121,40.765493,-73.925898,#00aa0088
1122,40.751112,-73.994204,#aa000088
1123,40.743296,-74.003205,#00aa0088
1124,40.753469,-73.966593,#aa000088
1125,40.844461,-73.942081,#00aa0088
1126,40.76403,-73.954134,#aa000088
1127,40.756639,-73.971708,#00aa0088
1128,40.786726,-73.968302,#aa000088
1129,40.755664,-73.978216,#00aa0088
1130,40.726997,-73.952661,#aa000088
1131,40.726033,-73.939943,#00aa0088
1132,40.764888,-73.982933,#aa000088
1133,40.796715,-73.970323,#00aa0088
1134,40.722106,-73.996257,#aa000088
1135,40.691975,-73.970642,#00aa0088
1136,40.754531,-73.972804,#aa000088
1137,40.87182,-73.918979,#00aa0088
1138,40.732737,-73.993735,#aa000088
1139,40.762077,-73.986033,#00aa0088
1140,40.767966,-73.963898,#aa000088
1141,40.796833,-73.97102,#00aa0088
1142,40.744289,-73.983733,#aa000088
1143,40.765646,-73.955637,#00aa0088
1144,40.740183,-73.986179,#aa000088
1145,40.742956,-73.990623,#00aa0088
1146,40.736063,-73.986898,#aa000088
1147,40.764313,-73.971719,#00aa0088
1148,40.797342,-73.960667,#aa000088
1149,40.789893,-73.952277,#00aa0088
1150,40.795208,-73.971566,#aa000088
1151,40.710192,-74.006795,#00aa0088
1152,40.744417,-73.980355,#aa000088
1153,40.75483,-73.970741,#00aa0088
1154,40.773601,-73.983663,#aa000088
1155,40.719089,-73.986079,#00aa0088
1156,40.756414,-73.975366,#aa000088
1157,40.756814,-73.992934,#00aa0088
1158,40.756624,-73.970043,#aa000088
1159,40.762578,-73.956814,#00aa0088
1160,40.73146,-73.988441,#aa000088
1161,40.758064,-73.991759,#00aa0088
1162,40.747825,-73.98793,#aa000088
1163,40.750796,-73.977725,#00aa0088
1164,40.743851,-73.985665,#aa000088
1165,40.75135,-73.97858,#00aa0088
1166,40.75135,-73.993479,#aa000088
1167,40.720667,-73.984248,#00aa0088
1168,40.766816,-73.98286,#aa000088
1169,40.76223,-73.971989,#00aa0088
1170,40.739682,-73.988755,#aa000088
1171,40.727075,-74.007,#00aa0088
1172,40.772987,-73.885107,#aa000088
1173,40.721472,-74.000289,#00aa0088
1174,40.704077,-74.006807,#aa000088
1175,40.718078,-74.015384,#00aa0088
1176,40.730251,-73.992824,#aa000088
1177,40.717341,-74.001462,#00aa0088
1178,40.757776,-73.984763,#aa000088
1179,40.723733,-73.985268,#00aa0088
1180,40.755737,-73.994603,#aa000088
1181,40.750949,-74.005576,#00aa0088
1182,40.736146,-73.988011,#aa000088
1183,40.749806,-73.98831,#00aa0088
1184,40.751329,-73.994168,#aa000088
1185,40.72382,-74.000471,#00aa0088
1186,40.783167,-73.955492,#aa000088
1187,40.760223,-73.976478,#00aa0088
1188,40.725432,-73.977892,#aa000088
1189,40.707004,-74.008782,#00aa0088
1190,40.757899,-73.989572,#aa000088
1191,40.748587,-73.988818,#00aa0088
1192,40.760583,-74.002739,#aa000088
1193,40.72496,-74.050531,#00aa0088
1194,40.763405,-73.96523,#aa000088
1195,40.789538,-73.969537,#00aa0088
1196,40.761606,-73.974211,#aa000088
1197,40.755142,-73.97913,#00aa0088
1198,40.751376,-73.990271,#aa000088
1199,40.795012,-73.948601,#00aa0088
1200,40.777931,-73.948463,#aa000088
1201,40.804469,-73.966279,#00aa0088
1202,40.759664,-73.991763,#aa000088
1203,40.749272,-73.994311,#00aa0088
1204,40.727441,-73.992183,#aa000088
1205,40.660783,-73.950706,#00aa0088
1206,40.765771,-73.957388,#aa000088
1207,40.759547,-73.975817,#00aa0088
1208,40.727478,-73.985297,#aa000088
1209,40.674907,-74.010757,#00aa0088
1210,40.773735,-73.983767,#aa000088
1211,40.745437,-73.983801,#00aa0088
1212,40.749666,-73.975171,#aa000088
1213,40.756356,-73.99338,#00aa0088
1214,40.779436,-73.97733,#aa000088
1215,40.755814,-73.963267,#00aa0088
1216,40.724131,-74.003332,#aa000088
1217,40.723135,-73.997736,#00aa0088
1218,40.764575,-73.971992,#aa000088
1219,40.731137,-74.010328,#00aa0088
1220,40.742988,-73.977183,#aa000088
1221,40.766813,-73.962842,#00aa0088
1222,40.697612,-73.985267,#aa000088
1223,40.717395,-73.99061,#00aa0088
1224,40.783381,-73.980466,#aa000088
1225,40.762722,-73.97347,#00aa0088
1226,40.722007,-74.00298,#aa000088
1227,40.774475,-73.957142,#00aa0088
1228,40.7374,-73.988817,#aa000088
1229,40.784569,-73.949765,#00aa0088
1230,40.731508,-73.982424,#aa000088
1231,40.778094,-73.962373,#00aa0088
1232,40.722627,-73.983054,#aa000088
1233,40.73339,-74.006383,#00aa0088
1234,40.810208,-73.962119,#aa000088
1235,40.76141,-73.969362,#00aa0088
1236,40.761519,-73.968644,#aa000088
1237,40.751991,-73.975647,#00aa0088
1238,40.781329,-73.953899,#aa000088
1239,40.749686,-73.977094,#00aa0088
1240,40.757838,-73.963053,#aa000088
1241,40.804503,-73.961459,#00aa0088
1242,40.746778,-73.990117,#aa000088
1243,40.753827,-73.992359,#00aa0088
1244,40.75234,-73.98943,#aa000088
1245,40.739927,-73.995094,#00aa0088
1246,40.778942,-73.956105,#aa000088
1247,40.767528,-73.963162,#00aa0088
1248,40.743184,-74.007277,#aa000088
1249,40.747178,-73.980393,#00aa0088
1250,40.751338,-73.976569,#aa000088
1251,40.757503,-73.966746,#00aa0088
1252,40.786772,-73.968417,#aa000088
1253,40.756913,-73.976738,#00aa0088
1254,40.778207,-73.956411,#aa000088
1255,40.744615,-73.981026,#00aa0088
1256,40.748419,-73.988367,#aa000088
1257,40.774954,-73.988556,#00aa0088
1258,40.7613,-73.986925,#aa000088
1259,40.760325,-73.997047,#00aa0088
1260,40.774835,-73.95857,#aa000088
1261,40.775631,-73.980569,#00aa0088
1262,40.741714,-73.990566,#aa000088
1263,40.745032,-73.98482,#00aa0088
1264,40.757297,-73.966809,#aa000088
1265,40.733737,-74.002123,#00aa0088
1266,40.744196,-73.995935,#aa000088
1267,40.738195,-73.981465,#00aa0088
1268,40.765997,-73.957338,#aa000088
1269,40.758508,-73.970789,#00aa0088
1270,40.751467,-73.99399,#aa000088
1271,40.773707,-73.979833,#00aa0088
1272,40.756423,-73.972527,#aa000088
1273,40.774718,-73.98451,#00aa0088
1274,40.730576,-74.001756,#aa000088
1275,40.795628,-73.973011,#00aa0088
1276,40.758931,-73.986726,#aa000088
1277,40.756432,-74.001373,#00aa0088
1278,40.753885,-73.98894,#aa000088
1279,40.748975,-74.006872,#00aa0088
1280,40.808887,-73.952316,#aa000088
1281,40.727048,-74.005631,#00aa0088
1282,40.711772,-74.008465,#aa000088
1283,40.71918,-74.006247,#00aa0088
1284,40.75792,-73.972715,#aa000088
1285,40.774479,-73.94946,#00aa0088
1286,40.76044,-73.971861,#aa000088
1287,40.779267,-73.988147,#00aa0088
1288,40.73224,-73.99631,#aa000088
